,Tweet,Label
239,RT @EmrgncyNewsWire: Wildfires could force more evacuations - WTVQ http://t.co/M4ZZEu6w #Wildfire,Wildfire
240,"FULL F LOAD FROM LAS VEGAS, NV TO COLORADO SPRINGS, CO ON JUN 20. 813 MILES. http://t.co/xDVCqcPp",Wildfire
241,"Pro Power Rooter, Colorado Springs, CO http://t.co/y3O8fKP2",Wildfire
242,"Today's Photo - Girafe at the Denver Zoo - Denver, Colorado - http://t.co/AY8jmQsc #tbex #tbexrr #colorado @VisitDenver #photography",Wildfire
243,"RT @LarimerSheriff: #HighParkFire New acreage for High Park Fire is 65,738 with 55% containment.  Here is link for updated map http://t. ...",Wildfire
244,RT @teknomantik: Beware of misinformation and agendas: Check sources before retweeting. Let's keep it factual! #HighParkFire,Wildfire
245,"LOVELL WINS BIG AT THE BIG HOUSE: Colorado Springs, CO 6/19/12 - Brad Lovell set the pro-light class on fire thi... http://t.co/Q8LzlM8b",Wildfire
246,Colorado LGBT Military Leads Gay Pride Parade http://t.co/JHFQA8jB #colorado,Wildfire
247,RT @TyCBS4: This sign welcomes evacuees back into the Soldier Canyon area #HighParkFire @CBSDenver http://t.co/mtFLYtPO,Wildfire
248,RT @onweeronline: Prachtige foto's van de National Guard in strijd tegen #HighParkFire #wildfire #firefighting #NationalGuard #Colorado  ...,Wildfire
249,Re symbols on today's map: MT @LarimerSheriff: Only relevant to firefightng effort. Will b removd 4 tomorrow to reduce confusn #HighParkFire,Wildfire
250,RT @9NEWS: LIVE #highparkfire media briefing: http://t.co/5ZBlLiYE,Wildfire
251,390 #HighParkFire evacuees  told they can return home Wednesday http://t.co/cVMgyEwm,Wildfire
252,RT @csgazette: Young moose stuck in #Colorado skate park dies after being tranquilized http://t.co/OFVQ2BD8 @outthereco,Wildfire
253,"The heat buster!   @ Colorado Springs, CO http://t.co/B8OZsdQN",Wildfire
254,"RT @hollye83: Interested in writing a letter to the USOC? United States Olympic Committee, 27 South Tejon, Colorado Springs, CO 80903 #R ...",Wildfire
255,"Colorado. Soon to feature plagues of locusts.: First, the big fire came.   Then, the firefighters arrived to fig... http://t.co/YK4MzHPZ",Wildfire
256,RT @tmrounsaville: View of #highparkfire from #hughesstadium #csu the smoke was unreal on Sunday @coloradostateu http://t.co/eFSGrLpc,Wildfire
257,USFS forest ecologist: Not just forests out of whack. It's whole life zones out of whack. #highparkfire #haymanfire,Wildfire
258,@FortCollinsBrew 1900 considered the pride of #Colorado.  Do u agree?   http://t.co/vMeqLpD9,Wildfire
259,I'm at Target. Can someone tell me what donations are needed for #HighParkFire evacuees and firefighters?,Wildfire
260,In case you missed it --&gt; Welcome to Denver http://t.co/xWauVQXH #TBEX #Colorado,Wildfire
261,RT @romenesko: AJR editor says good for Barrett Tryon for telling Colorado Springs Gazette to take this job and shove it. http://t.co/oW ...,Wildfire
262,@amy_realtor Does it again Happy buyer clients!  #HUD property today!  303 W Lehow  #Englewood #Colorado sold/closed! http://t.co/wHItLepg,Wildfire
263,Reasonable Cable Television and Internet Deal in Colorado Springs CO http://t.co/MSwRJv6K,Wildfire
264,@Real_Liam_Payne How was your day today? (: #Colorado,Wildfire
265,@Real_Liam_Payne it needs to be July 24th 2013 already! my bestie and I are so excited for our concert. I love you guys! :)xx  #Colorado,Wildfire
266,Love it! RT @bargainblessing: I love visiting the Colorado Springs zoo here in #Colorado. Feeding the giraffes is the best! #SavingsNation,Wildfire
267,colorado fire: ... http://t.co/Xg78Wxtc,Wildfire
268,"RT @denverpost: Firefighters hope to fully contain #HighParkFire, Colorado's costliest wildfire, on or about July 8: http://t.co/GFJsaNPF",Wildfire
269,"RT @KUNC: #HighParkFire: 60% Containment, Red Flag Conditions Concern Firefighters http://t.co/UU7mukPJ",Wildfire
270,Stellar's Jay Perches on Evergreen Branch http://t.co/CHRlM7Yk #Colorado #RMNP http://t.co/Ox5ja5qf,Wildfire
271,Fresh fruit for #HighParkFire personnel staying on campus not needed. Plenty of fruit already! Please donate $ to @NoCORedCross instead,Wildfire
272,Winds today are out of the NE filling the Front Range w/smoke. Hard to see what is going on w/ #HighParkFire.,Wildfire
273,RT @KUNC: #HighParkFire: New Evacuations Ordered http://t.co/in9sygXF,Wildfire
274,RT @tri1025: RT @LarimerSheriff: #HighParkFire Residents of Red Feather Lakes and Crystal Lakes need to use Cherokee Park Road (CR 80C)...,Wildfire
275,#HighParkFire from I-25. http://t.co/2nXZFfIv,Wildfire
276,"RT @reporterherald: #HighParkFire making push north over Red Feather Lakes Road. All of Glacier View, and more, evacuated. http://t.co/z ...",Wildfire
277,"#HighParkFire live briefing: Bill Hahnenberg, cmdr: The prognosis for the next day — a little better, but extreme weather conditions.",Wildfire
278,Photographer was in Glacier View as #HighParkFire evacuations were declared. His photo gallery: http://t.co/Yr8Rcv4J,Wildfire
279,Just chillin with @katiearledge little sister in Colorado springs haha,Wildfire
280,RT @TransNewsDaily: Denver sheriff’s department plans new policies for #transgender inmates #trans #colorado htt... http://t.co/cliLvS7M,Wildfire
281,Larimer County Landscape Explorer updated with latest IR boundary.  http://t.co/Jx5umIdi #highparkfire,Wildfire
282,"RT @SMDayFoCo2012: Donationsl continue for #HighParkFire at Foothills Mall. #HelpColoradoNow. If you are out an about this morning,... h ...",Wildfire
283,"@KyleLSaunders Well, we have a report/block button for a reason. Although, I did make some really low-brow #highparkfire jokes a week ago...",Wildfire
284,Today my lifelong fear of our cabin in Colorado succumbing to fire has actually become a reality.,Wildfire
285,Colorado Spring wildfire http://t.co/yKxOv7xP,Wildfire
286,Jesus...half this state is on fire and its 102° right now.  #summerfun colorado style,Wildfire
287,RT @krccfm: Official hashtag for fire is #waldofire,Wildfire
288,RT @aradia53: COFires: 1 in Colorado Springs area is #WaldoFire . 1 in Estes Park is #WoodlandHeights fire. Another near Leadville is #N ...,Wildfire
289,@ashergrey @NWSSaltLakeCity #ConnecttheDots #utheat &amp; #wildfire fueled by climate change http://t.co/WyG4Db5c,Wildfire
290,@TheWorldCalls we lived in #Colorado for 4 years and go back every year to ski! We used to camp near the Castle! He is an interesting man!,Wildfire
291,Wild fires in colorado serious right now,Wildfire
292,RT @VisitCOS: Follow #waldofire for information and updated evacuations,Wildfire
293,Currently 4th warmest June ever recorded for #Denver.  #cowx #colorado http://t.co/03pKmq6r,Wildfire
294,"I'm at Pizza Time (Colorado Springs, CO) http://t.co/LKnprGVY",Wildfire
295,RT @jeffestes: #weberfire http://t.co/2pZqhWAS  #cofire,Wildfire
296,"11th Annual Lakewood SK8 competition: LakewoodSK8, the action sports program at First Baptis... http://t.co/wySOMhch #Colorado #News #US",Wildfire
297,There are numerous serious fires going on in Colorado and a heat wave that isn't helping. Pray for rain! People are losing their homes. :(,Wildfire
298,"RT @james_willstrop: Whilst the floods cause havoc in Yorkshire, Colorado is burning. Wild fires are closing in on Estes Park! Desperate ...",Wildfire
299,Thank you Firefighters .  There are so many fires going on in Colorado right now and you are doing an awesome job.,Wildfire
300,"RT @Bewickwren: #WaldoCanyonFire 11:21 p.m. Evacuations in Manitou Springs as fire makes late-night run, dispatchers say. #COFire  http: ...",Wildfire
301,#waldocanyon fire....Views from my parents neighborhood....they have evacuated. I did steal these photos fro http://t.co/W8xDNvLw,Wildfire
302,RT @AP: Wildfire near Colorado Springs quickly becoming dangerous threat as thousands of residents evacuate homes: http://t.co/ZTtTJqY9 -JM,Wildfire
303,#Colorado #redneck yee-haw!! http://t.co/pF4J89tO,Wildfire
304,Headin up to Colorado Springs this morning to worship with @NewLifeColorado my future family! :),Wildfire
305,Colorado town evacuated as wildfire nears http://t.co/0W8M2PbK,Wildfire
306,RT @denverpost High Park fire competes with blazes across the state http://t.co/LyT8bPOF &gt; &gt; seems the whole state is on fire #HighParkFire,Wildfire
307,RT @EPCSheriff: HASHTAG CHANGE - from @COEmergency - #WaldoCanyonFire is now #WaldoFire,Wildfire
308,"Dear #highparkfire, Im sick. Of you. Be gone. I want this whole mess cleared up by friday.",Wildfire
309,CURRENT TEMP in Colorado Springs is 95 degrees. #WaldoCanyonFire,Wildfire
310,"Be praying, this is very close to where my parents and sister live...WALDO CANYON FIRE - Colorado Springs Gazette, CO http://t.co/9mQ2VNrm",Wildfire
311,RT @Jon_G3: Seeing 1/3 of Colorado on fire makes me wonder how certain political figures can argue cutting fire fighter numbers #COFire,Wildfire
312,Thousands evacuated as Colorado wildfire nears http://t.co/1jtGu6Bb,Wildfire
313,"RT @sammyjwebb: It's really scary when 1,000 acres burning is considered a spot fire of the main event #HighParkFire",Wildfire
314,A nice view camping this weekend. #colorado #jeep http://t.co/ewUgtHTW,Wildfire
315,RT @thecreativeeye @tryonb @springsgov: CSPD is closing Palmer Park Colorado Springs. Big gatherings = high fire risk http://t.co/on47EM7K,Wildfire
316,Colorado Springs POLICE are closing PALMER PARK as a PRECAUTION ONLY!!!!! #WaldoCanyonFire,Wildfire
317,RT @mmfband: Who's coming to our show in Colorado springs tonight?!?! Come watch the amazing Jimmy rose juggle human beings!,Wildfire
318,I do not agree that it feels like 96 #COFire #Denver #summertime http://t.co/BWGZlEfd,Wildfire
319,Fires spread to Colorado tourist centers: Wildfires moved in on some of Colorado's most popular summer tourist d... http://t.co/N3Gwx0j0,Wildfire
320,This fire is for sure growing. #waldofire   @ Altimira http://t.co/9TQzWup8,Wildfire
321,Ouvir a torcida do meu #Inter cantando na Ilha do Retiro me faz lembrar o grande torcedor do #COLORADO Neco tio do @ToniMissel q mora em PE.,Wildfire
322,so just curious what long-time colorado springs residents (or even colorado) think... especially with how close it is to garden of the gods.,Wildfire
323,"I have it on good authority that most of Colorado’s Front Range is on fire. Many displaced families, little relief in sight. So sad to hear.",Wildfire
324,RT @ReBourne_Again: Everyone please pray for our state of Colorado! There are 9 fires burning in our state! The most recent is The... h ...,Wildfire
325,"Wildfires burn across Colorado, thousands evacuated: A spate of wildfires were burning across Colorado on Sunday... http://t.co/YCfAQPpQ",Wildfire
326,"Lady, in her favorite perch above the backyard! ... #MyDog #CockerSpaniel #Colorado  http://t.co/I09YZYHB",Wildfire
327,How about instead of dedicating bowls to eachother on this raggedy mofucka.. We blaze in RL #Colorado #Followers  The offer hath been stated,Wildfire
328,"RT @NationalPrayer: Heavenly Father, please be with the men and women fighting the #WaldoCanyonFire in the Colorado Springs area. Please ...",Wildfire
329,MY GOODNESS! My hometown of Colorado Springs seems to be in fire turmoil! What is going on down there!? If... http://t.co/w9GtoDlu,Wildfire
330,The Fact I get to leave all these people behind for a week&gt;&gt;&gt;&gt;&gt;&gt; #iNeedthis #loveit #Colorado,Wildfire
331,Raining hard here. Unexpected. REALLY hope it's raining on the #HighParkFire as well!!!,Wildfire
332,"RT @NationalPrayer: Heavenly Father, please be with the men and women fighting the #WaldoCanyonFire in the Colorado Springs area. Please ...",Wildfire
333,One more day until Colorado Springs!!,Wildfire
334,Hope this rain is making it up to the fire and doing the firefighters some good. #HighParkFire,Wildfire
335,"RT @9NEWS: BREAKING: new #COFire near Platteville, Weld Co CR32 &amp; CR35, there are evacuations PIC from Allyson Kulinski  http://t.co ...",Wildfire
336,My thoughts &amp; prayers go out to the victims and lost of loved ones to the wildfires in colorado. i wanna do a fundraiser.,Wildfire
337,"Praying hard. RT@DenverWestword: High Park fire update: 83K-plus acres, 248 homes confirmed destroyed  #highparkfire http://t.co/piEQYPU4",Wildfire
338,@BarneyBrazil Hi! :) x.  Call the next CHAMPION #Wildfire for me yeah? x,Wildfire
339,@gearfisher Sorry to hear of your loss Gear.  All the best to you and the rest of the CO residents in these tough times #highparkfire,Wildfire
340,Colorado wildfires their worst in a decade http://t.co/RtfLmfds,Wildfire
341,Has the smoke from the #HighParkFire altered your #bicycle riding this summer? If so contact me at davidyoung@coloradoan.com,Wildfire
342,Huffingtonpost news Colorado Wildfires 2012 Photos: Pictures Of Colorado's Worst Fire Season In A Decade (PHOTOS...  http://t.co/zzmxORi0,Wildfire
343,Check out Sal Pace's news that I found with the Election Buddy Pro iPhone app! #Colorado  http://t.co/D6IHsb07,Wildfire
344,"#newbedon 6/25/2012 9:18:21 PM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/TaLcSsIr",Wildfire
345,RT @krumblebee: Successful hiking! 👣💪😄 #redrockpark #colorado @Theis2MeetYou @moldoll32 @kristareese13 @courttkroo @BKbabyy,Wildfire
346,"Firewall Technician- Colorado Springs, CO http://t.co/Z5pAHZLy",Wildfire
347,RT @Coloradoan_TH: Photos from one of the wildland firefighters working here: RT @BrittIronShell: When we had night shift #HighParkFire  ...,Wildfire
348,"#newbedon 6/26/2012 12:26:07 AM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/2ILQbLn8",Wildfire
349,Hope all these fires in Colorado end soon!,Wildfire
350,"RT @9NEWS: from http://t.co/GHDZ1Bsc: CO 71 is closed Limon to Brush due to wildfire. Road closure began June 25th, 2012 at 3:41pm. #COFire",Wildfire
351,I couldn't remember what happened to R.J. on #Wildfire &amp; then I suddenly recalled it. Forever sad. R.J. made Dani much more likeable to me.,Wildfire
352,"RT @merici: Last Chance, Colorado. We drove up just as they closed the highway and evacuated the town. #cofire http://t.co/8qdYFDmv",Wildfire
353,Feel stylish. Be sparkling. Learn to be safe. Colorado Springs Colorado. wom Mobile Deals is a fun life. Training. http://t.co/MJ5HZM2G,Wildfire
354,RT @9NEWS: #COFire RT @RedCrossDenver: Local @NoCORedCross volunteers are responding to a fire near #loc Last Chance,Wildfire
355,Forest fires in Colorado! #awful http://t.co/lt95X3yL,Wildfire
356,RT @brittanyfelts63: #RememberTheTime I tackled @charlieshaf while skiing. #colorado #hahaha #oops,Wildfire
357,"RT @9NEWS: UPDATE: #LastChanceFire has burned an estimated at 38,400 acres, has been fully contained on the northwest quadrant from fire PIO",Wildfire
358,RT @ScubaGuev: Whoever is starting these fires in Colorado needs to die,Wildfire
359,"I uploaded a @YouTube video http://t.co/slyZJfXY Waldo Canyon Fire - Colorado Springs, 9pm, June 25th",Wildfire
360,"RT @denverpost: How to assist Colorado #wildfire victims, how to donate and help: http://t.co/JgSAw7k6 #highparkfire #waldocanyonfire",Wildfire
361,"Colo. Wildfires Threaten Tourism - Record heat in Colorado, elsewhere in West hampering efforts to fight wildfires http://t.co/YImCxHkb",Wildfire
362,#colorado sounds like a desert I'm going to live n,Wildfire
363,Fires spread to Colorado tourist centers: Colorado &amp;#039;s most popular summer tourist destinations over the wee... http://t.co/CZ1g21QP,Wildfire
364,"The first fire chief in Colorado Springs was Benjamin F. Crowell - appointed in February, 1879. #COS",Wildfire
365,Live Streaming Video: Fire managers update #HighParkFire http://t.co/gxrjfV17,Wildfire
366,"I'm at Downtown COS (Colorado Springs, CO) http://t.co/pPU3q70S",Wildfire
